task_id,description,region,start_date,end_date,image_count,phase,export_type,timestamp,scale_m,crs,dtype,bands
DWMZH4235THIOSTOZFZTTMI6,MON_Control_Forest_2022_12_slowdown,Control_Forest,2022-12-01,2023-01-01,11,slowdown,drive,2026-02-20T18:30:28.264843,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
EN55D4HLI5PRZMQBK4SCYFNW,MON_Control_Forest_2023_01_renewed,Control_Forest,2023-01-01,2023-02-01,10,renewed,drive,2026-02-20T18:30:29.835886,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
2EGE7YO7BCYLVYAOFJVUU56D,MON_Control_Forest_2023_02_renewed,Control_Forest,2023-02-01,2023-03-01,10,renewed,drive,2026-02-20T18:30:31.305407,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
3GFPL5KL7JFIKMTEIJRLJEF2,MON_Control_Forest_2023_03_renewed,Control_Forest,2023-03-01,2023-04-01,10,renewed,drive,2026-02-20T18:30:32.939169,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
RRBTHGANY6FTQCAGS7ZJIZVA,MON_Control_Forest_2023_04_renewed,Control_Forest,2023-04-01,2023-05-01,1,renewed,drive,2026-02-20T18:30:34.590292,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
NS4B5DHOWDRBQPUECGL4MF3X,MON_Control_Forest_2023_05_renewed,Control_Forest,2023-05-01,2023-06-01,7,renewed,drive,2026-02-20T18:30:36.274903,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
CMKNMMRPZPIE3H6RWLP7VLFH,MON_Control_Forest_2023_06_renewed,Control_Forest,2023-06-01,2023-07-01,2,renewed,drive,2026-02-20T18:30:38.132073,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
WODYWHCJ5QXODZJ3PYOMQBLK,MON_Control_Forest_2023_10_renewed,Control_Forest,2023-10-01,2023-11-01,8,renewed,drive,2026-02-20T18:30:41.919399,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
WU4G4VCPVWUHMKBCTJXYRPIA,MON_Control_Forest_2023_11_renewed,Control_Forest,2023-11-01,2023-12-01,10,renewed,drive,2026-02-20T18:30:43.465832,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
WBPNPVZLASYXM2IRLVFNWJ2B,MON_Control_Forest_2023_12_renewed,Control_Forest,2023-12-01,2024-01-01,9,renewed,drive,2026-02-20T18:30:45.095226,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
U6AP4DPKM7RMHPEU5A23ARL5,MON_Control_Forest_2024_01_renewed,Control_Forest,2024-01-01,2024-02-01,6,renewed,drive,2026-02-20T18:30:46.531669,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
NCVCWKGWZVSLZ6KV5CK4BLBC,MON_Control_Forest_2024_02_renewed,Control_Forest,2024-02-01,2024-03-01,6,renewed,drive,2026-02-20T18:30:48.272352,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
VCEMXABIF6Y2YM6VWRA3KYX5,MON_Control_Forest_2024_03_renewed,Control_Forest,2024-03-01,2024-04-01,10,renewed,drive,2026-02-20T18:30:49.803846,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
AJ2MWI3OEJ6YPUPS4E5Z4K3F,MON_Control_Forest_2024_04_renewed,Control_Forest,2024-04-01,2024-05-01,11,renewed,drive,2026-02-20T18:30:51.235635,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
2DHTWMHWWMDTXLU4TM2QKY6P,MON_Control_Forest_2024_05_renewed,Control_Forest,2024-05-01,2024-06-01,7,renewed,drive,2026-02-20T18:30:52.873855,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
AANQTAGHIQMOORMSSSNGOYRR,MON_Control_Forest_2024_06_renewed,Control_Forest,2024-06-01,2024-07-01,4,renewed,drive,2026-02-20T18:30:54.412451,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
SW26I24O7R5JHFCP7IIG5G6U,MON_Control_Forest_2024_10_renewed,Control_Forest,2024-10-01,2024-11-01,4,renewed,drive,2026-02-20T18:30:57.893956,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
K4I7MIGWXQU2X7IWXNBXJ6NT,MON_Control_Forest_2024_11_renewed,Control_Forest,2024-11-01,2024-12-01,7,renewed,drive,2026-02-20T18:30:59.634922,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
KEHRCDWACHIHJXLDDBPDM6LE,MON_Control_Forest_2024_12_renewed,Control_Forest,2024-12-01,2025-01-01,9,renewed,drive,2026-02-20T18:31:01.730464,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
IDVW5MSSD67F46VKFBNWUQ24,MON_Control_Forest_2025_01_renewed,Control_Forest,2025-01-01,2025-02-01,10,renewed,drive,2026-02-20T18:31:03.273235,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
AQSVZ47M3GWMHEKBR2D73F7Q,MON_Control_Forest_2025_02_renewed,Control_Forest,2025-02-01,2025-03-01,10,renewed,drive,2026-02-20T18:31:04.857076,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
BBPTSFOFKRDLI3RADK7YCQVY,MON_Control_Forest_2025_03_renewed,Control_Forest,2025-03-01,2025-04-01,12,renewed,drive,2026-02-20T18:31:06.495220,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
HUAIJGLG6S2MIAKA7QVRCLL2,MON_Control_Forest_2025_04_renewed,Control_Forest,2025-04-01,2025-05-01,13,renewed,drive,2026-02-20T18:31:09.057781,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
A5SJY3MPVYSMCAFTJG5BPQNV,MON_Control_Forest_2025_05_renewed,Control_Forest,2025-05-01,2025-06-01,6,renewed,drive,2026-02-20T18:31:10.948580,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
VREA7WGMDSXWZGFRXKREFWPI,MON_Control_Forest_2025_06_renewed,Control_Forest,2025-06-01,2025-07-01,4,renewed,drive,2026-02-20T18:31:13.894023,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QVIMH2MMYNZ2E77EWV63FDLA,MON_Hasdeo_North_2016_10_rapid_exp,Hasdeo_North,2016-10-01,2016-11-01,1,rapid_exp,drive,2026-02-20T18:31:47.462494,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
GANOTXGPNBAISUDMZ5DORVQ3,MON_Hasdeo_North_2016_11_rapid_exp,Hasdeo_North,2016-11-01,2016-12-01,1,rapid_exp,drive,2026-02-20T18:31:48.985182,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
C3XQKPVGMHGT4AXEHPUCZLIX,MON_Hasdeo_North_2017_01_rapid_exp,Hasdeo_North,2017-01-01,2017-02-01,2,rapid_exp,drive,2026-02-20T18:31:51.130074,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
H3LGF5SQYSFL3P57ND5TJWV7,MON_Hasdeo_North_2017_02_rapid_exp,Hasdeo_North,2017-02-01,2017-03-01,1,rapid_exp,drive,2026-02-20T18:31:52.676995,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
3F32UVMXOG7QVGRPDF77FLGY,MON_Hasdeo_North_2017_03_rapid_exp,Hasdeo_North,2017-03-01,2017-04-01,2,rapid_exp,drive,2026-02-20T18:31:54.215171,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
HIG7FJYRGDF6ATUBZUVQF5U4,MON_Hasdeo_North_2017_12_rapid_exp,Hasdeo_North,2017-12-01,2018-01-01,4,rapid_exp,drive,2026-02-20T18:32:01.788734,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
AMSU23SFPFMGGICLUBFSHGGM,MON_Hasdeo_North_2018_01_rapid_exp,Hasdeo_North,2018-01-01,2018-02-01,4,rapid_exp,drive,2026-02-20T18:32:03.326639,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
7DP2YEOUHQO7KNOTTOJPS37Y,MON_Hasdeo_North_2018_02_rapid_exp,Hasdeo_North,2018-02-01,2018-03-01,1,rapid_exp,drive,2026-02-20T18:32:04.863428,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
4BYYPID6BGMRKDRFKLU54AW4,MON_Hasdeo_North_2018_03_rapid_exp,Hasdeo_North,2018-03-01,2018-04-01,2,rapid_exp,drive,2026-02-20T18:32:08.837451,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
VVBNHD2VO6J2NQFSYEJYRAIP,MON_Hasdeo_North_2018_04_rapid_exp,Hasdeo_North,2018-04-01,2018-05-01,1,rapid_exp,drive,2026-02-20T18:32:10.394196,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
5G7RWXZ65LDZXIQTUDC7W4XR,MON_Hasdeo_North_2018_10_rapid_exp,Hasdeo_North,2018-10-01,2018-11-01,1,rapid_exp,drive,2026-02-20T18:32:15.204449,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
6TWUM6UZQDKTESIN25PTIHI6,MON_Hasdeo_North_2018_11_rapid_exp,Hasdeo_North,2018-11-01,2018-12-01,3,rapid_exp,drive,2026-02-20T18:32:16.847395,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
3PTULNCLGCV7MKSLS6BTBQP6,MON_Hasdeo_North_2018_12_rapid_exp,Hasdeo_North,2018-12-01,2019-01-01,3,rapid_exp,drive,2026-02-20T18:32:18.277122,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
VWODMCY526LM537QOJJYYQHA,MON_Hasdeo_North_2019_01_rapid_exp,Hasdeo_North,2019-01-01,2019-02-01,6,rapid_exp,drive,2026-02-20T18:32:19.917670,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
LUNT3YLRDLFGNSBEZUT6UALR,MON_Hasdeo_North_2019_02_rapid_exp,Hasdeo_North,2019-02-01,2019-03-01,3,rapid_exp,drive,2026-02-20T18:32:21.553291,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
5HUS2DEAKBRW7OAGNOSU7E2D,MON_Hasdeo_North_2019_03_rapid_exp,Hasdeo_North,2019-03-01,2019-04-01,5,rapid_exp,drive,2026-02-20T18:32:23.700593,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
VKH2G5TFCQJARZACO534U3IH,MON_Hasdeo_North_2019_04_rapid_exp,Hasdeo_North,2019-04-01,2019-05-01,4,rapid_exp,drive,2026-02-20T18:32:25.240766,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
LLHRTJU74XL666JC4UTYEQG5,MON_Hasdeo_North_2019_05_rapid_exp,Hasdeo_North,2019-05-01,2019-06-01,5,rapid_exp,drive,2026-02-20T18:32:26.844101,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
3S7KAZKU2UNFNZ2SLRIIWH7G,MON_Hasdeo_North_2019_06_rapid_exp,Hasdeo_North,2019-06-01,2019-07-01,2,rapid_exp,drive,2026-02-20T18:32:28.387002,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
R7KTNCAV52XA33ZI7DQO2DKM,MON_Hasdeo_North_2019_10_rapid_exp,Hasdeo_North,2019-10-01,2019-11-01,1,rapid_exp,drive,2026-02-20T18:32:32.830717,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
NJL7B5ZADFTZO57M2KY53BID,MON_Hasdeo_North_2019_11_rapid_exp,Hasdeo_North,2019-11-01,2019-12-01,5,rapid_exp,drive,2026-02-20T18:32:34.304479,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
HHX56U324P4HSA2PWKI2LFOL,MON_Hasdeo_North_2019_12_rapid_exp,Hasdeo_North,2019-12-01,2020-01-01,4,rapid_exp,drive,2026-02-20T18:32:36.287368,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
FCERIRAKDRJC6L5T4ZWEEGUQ,MON_Hasdeo_North_2020_01_slowdown,Hasdeo_North,2020-01-01,2020-02-01,6,slowdown,drive,2026-02-20T18:32:37.806086,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
K7LPG2F2EJRWQGFWVG4PHZCP,MON_Hasdeo_North_2020_02_slowdown,Hasdeo_North,2020-02-01,2020-03-01,2,slowdown,drive,2026-02-20T18:32:39.273099,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
JKPBRTOWSZQ3AFN6Y7DJDLX4,MON_Hasdeo_North_2020_03_slowdown,Hasdeo_North,2020-03-01,2020-04-01,3,slowdown,drive,2026-02-20T18:32:40.910169,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
3PBSB4O4CRFPELBSSV54SA3E,MON_Hasdeo_North_2020_04_slowdown,Hasdeo_North,2020-04-01,2020-05-01,4,slowdown,drive,2026-02-20T18:32:42.476355,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
DFBTP2VV7R4QAG4ILCCG3U45,MON_Hasdeo_North_2020_05_slowdown,Hasdeo_North,2020-05-01,2020-06-01,3,slowdown,drive,2026-02-20T18:32:44.887849,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QSNQE6J6TORHEMDRARBNB5KE,MON_Hasdeo_North_2020_06_slowdown,Hasdeo_North,2020-06-01,2020-07-01,1,slowdown,drive,2026-02-20T18:32:46.437783,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QMBYPG4ZQOZPHR5YYDLCTPUQ,MON_Hasdeo_North_2020_09_slowdown,Hasdeo_North,2020-09-01,2020-10-01,1,slowdown,drive,2026-02-20T18:32:50.746443,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QY66HFHH3EV6TOEZKCOZT7UD,MON_Hasdeo_North_2020_10_slowdown,Hasdeo_North,2020-10-01,2020-11-01,2,slowdown,drive,2026-02-20T18:32:52.889676,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
KG2ZSXLLJLWVSO4IK3AWR6KL,MON_Hasdeo_North_2020_11_slowdown,Hasdeo_North,2020-11-01,2020-12-01,5,slowdown,drive,2026-02-20T18:32:54.501974,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
Z5X3EX2LEFWL27S4N36ZKOBW,MON_Hasdeo_North_2020_12_slowdown,Hasdeo_North,2020-12-01,2021-01-01,5,slowdown,drive,2026-02-20T18:32:56.042177,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
EBG7SWBRQFJUQW4AINWU3OV7,MON_Hasdeo_North_2021_01_slowdown,Hasdeo_North,2021-01-01,2021-02-01,4,slowdown,drive,2026-02-20T18:32:57.632448,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
L2LSXCNDB76X5HOJPV4CWGAQ,MON_Hasdeo_North_2021_02_slowdown,Hasdeo_North,2021-02-01,2021-03-01,4,slowdown,drive,2026-02-20T18:32:59.159834,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
YOKYXKYJSM4Q7MI2NFXNW6OU,MON_Hasdeo_North_2021_03_slowdown,Hasdeo_North,2021-03-01,2021-04-01,5,slowdown,drive,2026-02-20T18:33:01.764632,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QOFB426NIF6QPY7QH7EXLRPM,MON_Hasdeo_North_2021_04_slowdown,Hasdeo_North,2021-04-01,2021-05-01,5,slowdown,drive,2026-02-20T18:33:03.333609,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
J5C63I3IAPDWLULRXWI2DSWD,MON_Hasdeo_North_2021_05_slowdown,Hasdeo_North,2021-05-01,2021-06-01,2,slowdown,drive,2026-02-20T18:33:04.943101,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
LHNYTBQFQJNGMYSF67WH7BWT,MON_Hasdeo_North_2021_07_slowdown,Hasdeo_North,2021-07-01,2021-08-01,1,slowdown,drive,2026-02-20T18:33:07.327256,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
CZL3AWWUXNQCEQD3AY4HKWYC,MON_Hasdeo_North_2021_10_slowdown,Hasdeo_North,2021-10-01,2021-11-01,5,slowdown,drive,2026-02-20T18:33:10.245085,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
WIC6ZXF2B5ZJD74UWQ7HWVNL,MON_Hasdeo_North_2021_11_slowdown,Hasdeo_North,2021-11-01,2021-12-01,4,slowdown,drive,2026-02-20T18:33:11.722312,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
RNFAEDJSB3O4WIMVIVBQONR3,MON_Hasdeo_North_2021_12_slowdown,Hasdeo_North,2021-12-01,2022-01-01,6,slowdown,drive,2026-02-20T18:33:13.383631,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
IVDRNWBR66NPWTO6BOSKNHNQ,MON_Hasdeo_North_2022_01_slowdown,Hasdeo_North,2022-01-01,2022-02-01,4,slowdown,drive,2026-02-20T18:33:14.909306,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
G4TPX7WVWJQUWNBYSUBH35IJ,MON_Hasdeo_North_2022_02_slowdown,Hasdeo_North,2022-02-01,2022-03-01,4,slowdown,drive,2026-02-20T18:33:16.547310,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
AQNJQKE2VKT2TPNLSU6AHJIU,MON_Hasdeo_North_2022_03_slowdown,Hasdeo_North,2022-03-01,2022-04-01,7,slowdown,drive,2026-02-20T18:33:18.123954,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QN5RGXIIUIEORDNVZIG6FLRE,MON_Hasdeo_North_2022_04_slowdown,Hasdeo_North,2022-04-01,2022-05-01,6,slowdown,drive,2026-02-20T18:33:19.617500,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
S5T4UYRLMD2BPWPUAAP5M3XV,MON_Hasdeo_North_2022_05_slowdown,Hasdeo_North,2022-05-01,2022-06-01,4,slowdown,drive,2026-02-20T18:33:21.766356,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
TVHI637AAIUF33L7ZKMR4FLH,MON_Hasdeo_North_2022_10_slowdown,Hasdeo_North,2022-10-01,2022-11-01,3,slowdown,drive,2026-02-20T18:33:25.985902,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
W5NU7TZCMX34N4XBN6ASBHJL,MON_Hasdeo_North_2022_11_slowdown,Hasdeo_North,2022-11-01,2022-12-01,5,slowdown,drive,2026-02-20T18:33:27.537015,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QJFRGIJPB37EGJPKBKP6ZD6X,MON_Hasdeo_North_2022_12_slowdown,Hasdeo_North,2022-12-01,2023-01-01,6,slowdown,drive,2026-02-20T18:33:30.071816,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
YSPTGC5XVFIEL47IDXEOW3RZ,MON_Hasdeo_North_2023_01_renewed,Hasdeo_North,2023-01-01,2023-02-01,6,renewed,drive,2026-02-20T18:33:31.707936,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
4YFPQD5N3TM5F5JOK5BOOXNA,MON_Hasdeo_North_2023_02_renewed,Hasdeo_North,2023-02-01,2023-03-01,5,renewed,drive,2026-02-20T18:33:33.340258,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
7XGP4R664HNW6ZGI2DDZ2H4K,MON_Hasdeo_North_2023_03_renewed,Hasdeo_North,2023-03-01,2023-04-01,5,renewed,drive,2026-02-20T18:33:34.927757,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
SJPDQOY6Y3VTSCFJTYYL5G3K,MON_Hasdeo_North_2023_04_renewed,Hasdeo_North,2023-04-01,2023-05-01,1,renewed,drive,2026-02-20T18:33:36.969014,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
SGR533NJ6Q5QHJJSXKAHG4AX,MON_Hasdeo_North_2023_05_renewed,Hasdeo_North,2023-05-01,2023-06-01,3,renewed,drive,2026-02-20T18:33:38.647666,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
ZD7GA26N2EBTAYCI6P4BXED5,MON_Hasdeo_North_2023_06_renewed,Hasdeo_North,2023-06-01,2023-07-01,1,renewed,drive,2026-02-20T18:33:43.116836,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
VEKQQ7DLCGMS6FJR4TDKT6FT,MON_Hasdeo_North_2023_10_renewed,Hasdeo_North,2023-10-01,2023-11-01,4,renewed,drive,2026-02-20T18:33:49.555076,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
AQDCW5HIE2HK6FX6CVRACKRF,MON_Hasdeo_North_2023_11_renewed,Hasdeo_North,2023-11-01,2023-12-01,5,renewed,drive,2026-02-20T18:33:52.180646,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
ZYBZ7FHK4JJMJSN23UCGBFBG,MON_Hasdeo_North_2023_12_renewed,Hasdeo_North,2023-12-01,2024-01-01,5,renewed,drive,2026-02-20T18:33:54.704132,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
XBJLUKIFKASM327H5YHJRQY4,MON_Hasdeo_North_2024_01_renewed,Hasdeo_North,2024-01-01,2024-02-01,3,renewed,drive,2026-02-20T18:33:57.154281,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
5NC7QQ7R7V7VA46IAYTD33QA,MON_Hasdeo_North_2024_02_renewed,Hasdeo_North,2024-02-01,2024-03-01,3,renewed,drive,2026-02-20T18:33:59.654869,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QZHO4GVVBRAXMC35SCLYS7DU,MON_Hasdeo_North_2024_03_renewed,Hasdeo_North,2024-03-01,2024-04-01,5,renewed,drive,2026-02-20T18:34:02.217370,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
EMUYDRON25U5I4DL3V2V46GF,MON_Hasdeo_North_2024_04_renewed,Hasdeo_North,2024-04-01,2024-05-01,5,renewed,drive,2026-02-20T18:34:04.366626,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
SB44EOFZFXBFI55LXWFTMNU5,MON_Hasdeo_North_2024_05_renewed,Hasdeo_North,2024-05-01,2024-06-01,4,renewed,drive,2026-02-20T18:34:06.311045,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
GO7MENCV6YFLI7ZUYISZNJ5Q,MON_Hasdeo_North_2024_06_renewed,Hasdeo_North,2024-06-01,2024-07-01,2,renewed,drive,2026-02-20T18:34:08.001242,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
X7GIZ3APD3ECV4TTFG53DBT4,MON_Hasdeo_North_2024_10_renewed,Hasdeo_North,2024-10-01,2024-11-01,2,renewed,drive,2026-02-20T18:34:11.545850,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
